"","Name","ID","Gender","Age","Country","Genres","Popularity","Followers","URI","spotify_id","name","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","is_single","days_since_release"
"1004","Gobs","4ysmSq2N7badobfVT6YZ82","mixed",0,"DE","['danish hip hop', 'danish pop']",56,33687,"spotify:artist:4ysmSq2N7badobfVT6YZ82","4utLwWSxHMamLd9siyFv5Q","Tro På Kærlighed",43,1,7,"DK","2024-01-01",57,"False",158957,"KNUSTE HJERTER HELER ALDRIG","2023-04-11",0.708,0.77,5,-5.102,0,0.105,0.129,0,0.135,0.545,144.04,4,FALSE,265
"1005","David Kushner","33NVpKoXjItPwUJTMZIOiY","mixed",12,"US","['gen z singer-songwriter']",75,1703549,"spotify:artist:33NVpKoXjItPwUJTMZIOiY","1odExI7RdWc4BT515LTAwj","Daylight",43,1,7,"PL","2024-01-01",92,"False",212953,"Daylight","2023-04-14",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,TRUE,262
"1006","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","4MjDJD8cW7iVeWInc2Bdyj","MONACO",44,2,-11,"PE","2024-01-01",93,"True",267194,"nadie sabe lo que va a pasar mañana","2023-10-13",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,FALSE,80
"1007","Travis Scott","0Y5tJX1MQlPlqiwlOH1tJY","male",28,"US","['hip hop', 'rap', 'slap house']",90,25672786,"spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","4kjI1gwQZRKNDkw1nI475M","MY EYES",44,6,6,"IS","2024-01-01",86,"True",251249,"UTOPIA","2023-07-28",0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4,FALSE,157
"1008","Travis Scott","0Y5tJX1MQlPlqiwlOH1tJY","male",28,"US","['hip hop', 'rap', 'slap house']",90,25672786,"spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","4kjI1gwQZRKNDkw1nI475M","MY EYES",44,0,6,"AE","2024-01-01",86,"True",251249,"UTOPIA","2023-07-28",0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4,FALSE,157
"1009","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",44,3,6,"SE","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"1010","Eminem","7dGJo4pcD2V6oG8kP0tJRR","male",47,"","['detroit hip hop', 'hip hop', 'rap']",89,79840061,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","5Z01UMMf7V1o0MzF86s6WJ","Lose Yourself",44,5,6,"CH","2024-01-01",79,"True",326466,"Curtain Call: The Hits (Deluxe Edition)","2005-12-06",0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4,FALSE,6600
"1011","Coldplay","4gzpq5DPGxSnKTe4SA8HAU","mixed",23,"GB","['permanent wave', 'pop']",86,48792512,"spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","1mea3bSkSGXuIRvnydlB5b","Viva La Vida",44,1,6,"BE","2024-01-01",86,"False",242373,"Viva La Vida or Death and All His Friends","2008-05-26",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4,FALSE,5698
"1012","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1Iq8oo9XkmmvCQiGOfORiz","Is It Over Now? (Taylor's Version) (From The Vault)",44,-4,6,"SG","2024-01-01",91,"False",229477,"1989 (Taylor's Version)","2023-10-26",0.596,0.658,0,-7.346,1,0.036,0.0504,0,0.127,0.176,100.012,4,FALSE,67
"1013","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","3CWq0pAKKTWb0K4yiglDc4","You’re Losing Me (From The Vault)",44,0,6,"PH","2024-01-01",90,"False",277831,"You're Losing Me (From The Vault)","2023-11-29",0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,4,FALSE,33
"1014","SZA","7tYKF4w9nC0nq9CsPZTHyP","female",29,"US","['pop', 'r&b', 'rap']",87,16328700,"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","4iZ4pt7kvcaH6Yo8UoZ4s2","Snooze",44,-2,6,"","2024-01-01",90,"True",201800,"SOS","2022-12-09",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4,FALSE,388
"1015","Arcángel","4SsVbpTthjScTS7U2hmr1X","male",34,"PR","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",82,12868016,"spotify:artist:4SsVbpTthjScTS7U2hmr1X","5Y0ZwhwMEQ7NIb5PeAp0YI","Hace Mucho Tiempo",44,-5,-9,"HN","2024-01-01",67,"False",171333,"Sentimiento, Elegancia y Maldad","2013-11-19",0.687,0.782,8,-5.571,0,0.072,0.629,0.0000315,0.106,0.72,89.978,4,FALSE,3695
"1016","Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","other",27,"","['pop']",83,22933561,"spotify:artist:5YGY8feqx7naU7z4HrwZM6","7DSAEUvxU8FajXtRloy8M0","Flowers",44,6,6,"DE","2024-01-01",91,"False",200600,"Endless Summer Vacation","2023-08-18",0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4,FALSE,136
"1017","One Direction","4AK6F7OLvEQ5QYCBNiQWHq","mixed",10,"GB","['boy band', 'pop', 'post-teen pop', 'talent show']",81,34219112,"spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","5O2P9iiztwhomNh8xkR9lJ","Night Changes",44,-1,2,"MY","2024-01-01",86,"False",226600,"FOUR (Deluxe)","2014-11-17",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4,FALSE,3332
"1018","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","5PyDJG7SQRgWXefgexqIge","Agora Hills",44,-8,6,"GB","2024-01-01",83,"True",265360,"Scarlet","2023-09-20",0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,FALSE,103
"1019","Arctic Monkeys","7Ln80lUS6He07XvHI8qqHH","mixed",18,"GB","['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",84,22763289,"spotify:artist:7Ln80lUS6He07XvHI8qqHH","086myS9r57YsLbJpU0TgK9","Why'd You Only Call Me When You're High?",44,-1,6,"LV","2024-01-01",88,"False",161123,"AM","2013-09-09",0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4,FALSE,3766
"1020","Chris Stapleton","4YLtscXsxbVgi031ovDDdh","male",42,"US","['contemporary country', 'outlaw country']",79,6430476,"spotify:artist:4YLtscXsxbVgi031ovDDdh","1DgtQlVNotingln271ZKCx","White Horse",44,-2,6,"CA","2024-01-01",73,"False",267893,"Higher","2023-11-10",0.353,0.77,1,-11.066,0,0.0493,0.0016,0.598,0.109,0.224,145.225,4,FALSE,52
"1021","Natanael Cano","0elWFr7TW8piilVRYJUe4P","male",0,"","['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9905762,"spotify:artist:0elWFr7TW8piilVRYJUe4P","4t46soaqA758rbukTO5pp1","Mi Bello Angel",44,0,-2,"GT","2024-01-01",85,"True",188666,"Nata Montana","2023-06-30",0.807,0.665,9,-6.961,0,0.0497,0.0185,0,0.118,0.864,127.909,3,FALSE,185
"1022","Mora","0Q8NcsJwoCbZOHHW63su5S","",0,"","['trap latino', 'urbano latino']",83,3566062,"spotify:artist:0Q8NcsJwoCbZOHHW63su5S","0sfk352FO8bJUjWjIsyzSR","DONDE SE APRENDE A QUERER?",44,-1,4,"ES","2024-01-01",82,"False",144427,"ESTRELLA","2023-08-28",0.722,0.519,8,-10.142,1,0.297,0.555,0,0.118,0.779,170.058,4,FALSE,126
"1023","Maria Becerra","1DxLCyH42yaHKGK3cl5bvG","female",0,"","['pop argentino']",80,5424812,"spotify:artist:1DxLCyH42yaHKGK3cl5bvG","2bNCiY24Eh4saMcc23bvUN","ADIÓS",44,1,0,"AR","2024-01-01",78,"True",160856,"LA NENA DE ARGENTINA","2022-12-08",0.747,0.765,9,-4.184,0,0.0547,0.374,0.00000466,0.202,0.514,98.012,4,FALSE,389
"1024","YOASOBI","64tJ2EAv1R6UaZqc4iOCyj","mixed",0,"","['j-pop', 'japanese teen pop']",75,6890399,"spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","6MCjmGYlw6mQVWRFVgBRvB","夜に駆ける",44,-2,6,"HK","2024-01-01",74,"False",258838,"THE BOOK","2021-01-06",0.663,0.871,8,-5.287,1,0.03,0.00299,0.0000018,0.337,0.826,130.025,4,FALSE,1090
"1025","Tom Odell","2txHhyCwHjUEpJjWrEyqyX","male",29,"GB","['chill pop']",75,3612939,"spotify:artist:2txHhyCwHjUEpJjWrEyqyX","3JvKfv6T31zO0ini8iNItO","Another Love",44,-2,-5,"SA","2024-01-01",89,"True",244360,"Long Way Down (Deluxe)","2013-06-24",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4,FALSE,3843
"1026","Fuerza Regida","0ys2OFYzWYB5hRDLCsBqxt","mixed",0,"MX","['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",86,6187854,"spotify:artist:0ys2OFYzWYB5hRDLCsBqxt","3kx21xR6IboC9HVdajgBoc","SABOR FRESA",44,2,4,"NI","2024-01-01",80,"True",156500,"Pa las Baby's Y Belikeada","2023-10-20",0.778,0.864,7,-4.61,0,0.0907,0.0898,0,0.0901,0.961,130.17,3,FALSE,73
"1027","nublu","2cNMMulo6S2a0tHrwX2s6i","male",0,"EE","['estonian pop']",44,60240,"spotify:artist:2cNMMulo6S2a0tHrwX2s6i","41XLcwECxYj7tokaF2a7sA","kastehein",44,4,6,"EE","2024-01-01",40,"False",162295,"kastehein","2022-08-05",0.554,0.8,11,-6.798,0,0.0585,0.0347,0.0986,0.121,0.27,121.932,4,TRUE,514
"1028","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","4HAOgAnILvXCbSODMoRnmD","For Us",44,6,6,"KR","2024-01-01",80,"False",171160,"Layover","2023-09-08",0.556,0.339,1,-11.128,0,0.033,0.798,0.0118,0.172,0.215,84.968,4,FALSE,115
"1029","告五人","6xErgeZYatiaQ36SB5bvi8","mixed",3,"TW","['mandopop', 'taiwan indie']",59,758436,"spotify:artist:6xErgeZYatiaQ36SB5bvi8","27FOde2nUw0pFuj7hlPbaS","愛人錯過",44,-2,0,"TW","2024-01-01",64,"False",292074,"我肯定在幾百年前就說過愛你","2019-06-14",0.549,0.923,1,-3.857,1,0.0393,0.0295,0.0000876,0.14,0.498,140.045,4,FALSE,1662
"1030","Samey","0p0V7LW8i3S22J7xErqdmt","male",0,"SK","['czsk hip hop', 'slovak trap']",47,92148,"spotify:artist:0p0V7LW8i3S22J7xErqdmt","09MbMeMVENgLv6Z9ogzkuG","Valeriya",44,6,6,"SK","2024-01-01",51,"True",120827,"Slzy Ulic","2023-02-02",0.657,0.572,11,-6.489,0,0.362,0.0544,0.0000871,0.25,0.665,145.064,4,FALSE,333
"1031","Eviatar Banai","3ObnkOSF8KZ9405ZPJtwbB","male",47,"IL","['classic israeli pop', 'israeli rock']",48,250983,"spotify:artist:3ObnkOSF8KZ9405ZPJtwbB","53vzjmA9qNy7aztCbYUSEG","דמיון חופשי",44,-16,6,"IL","2024-01-01",48,"False",201004,"עוגן במים","2023-12-25",0.386,0.218,9,-9.914,0,0.0367,0.952,0.00000317,0.0883,0.308,135.983,4,FALSE,7
"1032","Kabát","2f1Czzz5n4BX80U6cksGr9","mixed",37,"CZ","['czech rock', 'slovak rock']",56,554230,"spotify:artist:2f1Czzz5n4BX80U6cksGr9","6Le5KOUhQgU4PQNkcX6sP4","Malá dáma",44,6,6,"CZ","2024-01-01",56,"False",203567,"Corrida","2007-02-16",0.617,0.967,0,-2.364,1,0.0392,0.0946,0,0.169,0.702,136.006,4,FALSE,6163
"1033","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","male",30,"CA","['canadian contemporary r&b', 'canadian pop', 'pop']",93,75945958,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","2LBqCSwhJGcFQeTHMVGwy3","Die For You",45,-2,5,"","2024-01-01",88,"False",260253,"Starboy","2016-11-24",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4,FALSE,2594
"1034","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH","female",18,"US","['art pop', 'pop']",86,89957369,"spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","6wf7Yu7cxBSPrRlWeSeK0Q","What Was I Made For? [From The Motion Picture ""Barbie""]",45,-3,3,"MY","2024-01-01",91,"False",222369,"What Was I Made For? [From The Motion Picture ""Barbie""]","2023-07-13",0.444,0.0911,0,-17.665,1,0.0307,0.959,0.00000105,0.098,0.142,78.403,4,TRUE,172
"1035","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",45,5,5,"SK","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"1036","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","female",32,"","['barbadian pop', 'pop', 'urban contemporary']",88,59152035,"spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","1z9kQ14XBSN0r2v6fx4IdG","Diamonds",45,-9,-10,"SA","2024-01-01",74,"False",225146,"Unapologetic (Edited Version)","2012-01-01",0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,4,FALSE,4383
"1037","Eminem","7dGJo4pcD2V6oG8kP0tJRR","male",47,"","['detroit hip hop', 'hip hop', 'rap']",89,79840061,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","561jH07mF1jHuk7KlaeF0s","Mockingbird",45,1,5,"CZ","2024-01-01",88,"True",250760,"Encore (Deluxe Version)","2004-11-12",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4,FALSE,6989
"1038","Eminem","7dGJo4pcD2V6oG8kP0tJRR","male",47,"","['detroit hip hop', 'hip hop', 'rap']",89,79840061,"spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","561jH07mF1jHuk7KlaeF0s","Mockingbird",45,-2,5,"BE","2024-01-01",88,"True",250760,"Encore (Deluxe Version)","2004-11-12",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4,FALSE,6989
"1039","Coldplay","4gzpq5DPGxSnKTe4SA8HAU","mixed",23,"GB","['permanent wave', 'pop']",86,48792512,"spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","3AJwUDP919kvQ9QcozQPxg","Yellow",45,-3,5,"SG","2024-01-01",89,"False",266773,"Parachutes","2000-07-10",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,FALSE,8575
"1040","Manuel Turizo","0tmwSHipWxN12fsoLcFU3B","male",0,"CO","['colombian pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",80,13433733,"spotify:artist:0tmwSHipWxN12fsoLcFU3B","3tt9i3Hhzq84dPS8H7iSiJ","La Bachata",45,2,5,"PT","2024-01-01",83,"False",162637,"2000","2023-03-17",0.835,0.679,7,-5.329,0,0.0364,0.583,0.00000198,0.218,0.85,124.98,4,FALSE,290
"1041","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer",45,5,5,"LT","2024-01-01",96,"False",178426,"Lover","2019-08-23",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4,FALSE,1592
"1042","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","0V3wPSX9ygBnCm8psDIegu","Anti-Hero",45,1,5,"IE","2024-01-01",90,"False",200690,"Midnights","2022-10-21",0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4,FALSE,437
"1043","Kanye West","5K4W6rqBFWDnAN6FQUkS6x","male",43,"","['chicago rap', 'hip hop', 'rap']",90,22582692,"spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","4KW1lqgSr8TKrvBII0Brf8","Father Stretch My Hands Pt. 1",45,-3,5,"IS","2024-01-01",87,"True",135920,"The Life Of Pablo","2016-06-10",0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,4,FALSE,2761
"1044","Kanye West","5K4W6rqBFWDnAN6FQUkS6x","male",43,"","['chicago rap', 'hip hop', 'rap']",90,22582692,"spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","4EWCNWgDS8707fNSZ1oaA5","Heartless",45,0,5,"CA","2024-01-01",87,"False",211000,"808s & Heartbreak","2008-11-24",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4,FALSE,5516
"1045","Darell","1TtXnWcUs0FCkaZDPGYHdf","male",0,"PR","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",76,4171785,"spotify:artist:1TtXnWcUs0FCkaZDPGYHdf","3cDyocF0Ibdfs1SFQk5cLZ","Lollipop",45,0,-1,"ES","2024-01-01",88,"True",199946,"EVERYBODY GO TO THE DISCOTEK","2023-07-28",0.822,0.711,6,-4.943,1,0.0668,0.179,0.0000146,0.083,0.934,102.984,4,FALSE,157
"1046","Harry Styles","6KImCVD70vtIoJWnq6nGn3","male",26,"GB","['pop']",83,30523224,"spotify:artist:6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e","As It Was",45,1,5,"NZ","2024-01-01",92,"False",167303,"Harry's House","2022-05-20",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,FALSE,591
"1047","SZA","7tYKF4w9nC0nq9CsPZTHyP","female",29,"US","['pop', 'r&b', 'rap']",87,16328700,"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","1Qrg8KqiBpW07V7PNxwwwL","Kill Bill",45,-1,5,"AU","2024-01-01",89,"False",153946,"SOS","2022-12-08",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,FALSE,389
"1048","Rauw Alejandro","1mcTU81TzQhprhouKaTkpq","male",0,"PR","['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",86,19801456,"spotify:artist:1mcTU81TzQhprhouKaTkpq","2kz1YOhJiNubjigR1gB1VX","DILUVIO",45,0,-2,"UY","2024-01-01",88,"True",197052,"PLAYA SATURNO","2023-07-07",0.845,0.795,9,-3.502,0,0.0681,0.343,0.0000178,0.224,0.681,94.969,4,FALSE,178
"1049","Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","other",27,"","['pop']",83,22933561,"spotify:artist:5YGY8feqx7naU7z4HrwZM6","7DSAEUvxU8FajXtRloy8M0","Flowers",45,3,5,"AE","2024-01-01",91,"False",200600,"Endless Summer Vacation","2023-08-18",0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4,FALSE,136
"1050","Christian Nodal","0XwVARXT135rw8lyw1EeWP","male",21,"MX","['mariachi', 'musica mexicana', 'ranchera']",78,14204521,"spotify:artist:0XwVARXT135rw8lyw1EeWP","1qfoq1qvZT7VwDVeekCJ97","De Los Besos Que Te Di",45,5,5,"CR","2024-01-01",75,"False",167373,"Ahora","2019-05-10",0.504,0.503,7,-3.313,1,0.0422,0.388,0,0.0608,0.709,195.593,4,FALSE,1697
"1051","Vance Joy","10exVja0key0uqUkk6LJRT","male",32,"AU","['folk-pop', 'modern rock']",73,2961029,"spotify:artist:10exVja0key0uqUkk6LJRT","3JvrhDOgAt6p7K8mDyZwRd","Riptide",45,5,5,"CH","2024-01-01",80,"False",204280,"Dream Your Life Away (Special Edition)","2014-09-09",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4,FALSE,3401
"1052","Morgan Wallen","4oUHIQIBe0LHzYfvXNW4QM","male",27,"US","['contemporary country']",85,7884538,"spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","3cBsEDNhFI9E82vPj3kvi3","Wasted On You",45,-1,5,"US","2024-01-01",83,"False",178520,"Dangerous: The Double Album","2021-01-08",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,3,FALSE,1088
"1053","Brenda Lee","4cPHsZM98sKzmV26wlwD2W","female",75,"","['adult standards', 'easy listening', 'lounge', 'rockabilly']",76,355496,"spotify:artist:4cPHsZM98sKzmV26wlwD2W","2EjXfH91m7f8HiJN1yQg97","Rockin' Around The Christmas Tree",45,5,5,"KZ","2024-01-01",98,"False",126266,"Merry Christmas From Brenda Lee","1964-10-19",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,4,FALSE,21623
"1054","Yüzyüzeyken Konuşuruz","7gobcoscOfsY0nOeqqFzvU","mixed",0,"TR","['turkish alternative rock', 'turkish rock']",64,2698282,"spotify:artist:7gobcoscOfsY0nOeqqFzvU","2AcCBpYHVbeV2IUU4iHP2Y","Tutun Sen Bana",45,-9,-6,"TR","2024-01-01",71,"False",163021,"KADER SK.","2023-07-07",0.549,0.502,6,-8.674,0,0.0385,0.586,0.0000157,0.0953,0.746,160.009,4,FALSE,178
"1055","Victor Leksell","6RJXSfbIkEMoCJ8GAg2dVO","male",0,"","['swedish idol pop', 'swedish pop']",60,149451,"spotify:artist:6RJXSfbIkEMoCJ8GAg2dVO","6HuNgzEw9b4tDcSDCQBS1O","Fånga mig när jag faller",45,-3,5,"SE","2024-01-01",62,"False",147880,"Fånga mig när jag faller","2023-04-28",0.676,0.47,7,-9.238,1,0.0335,0.323,0.000458,0.123,0.155,105.985,4,TRUE,248
"1056","back number","6rs1KAoQnFalSqSU4LTh8g","mixed",16,"JP","['j-pop', 'j-rock']",71,4274627,"spotify:artist:6rs1KAoQnFalSqSU4LTh8g","2jdbZGFp8KVTuk0YxDNL4l","高嶺の花子さん",45,-1,5,"JP","2024-01-01",69,"False",294813,"ラブストーリー","2014-03-26",0.54,0.923,9,-2.838,1,0.0623,0.066,0,0.124,0.343,137.977,4,FALSE,3568
"1057","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",45,-5,5,"AT","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"1058","A-Lin","28gf2piFx6cAKOMIwcky5a","female",36,"TW","['mandopop']",56,921994,"spotify:artist:28gf2piFx6cAKOMIwcky5a","1bQHKplf5fkkecalhAgYp0","摯友",45,-1,5,"TW","2024-01-01",64,"False",318938,"LINK","2022-04-08",0.315,0.445,2,-7.953,0,0.0287,0.578,0,0.281,0.213,138.772,4,FALSE,633
"1059","Gettomasa","5sDIQrB2V7pRAdNM8dEc7g","male",0,"","['finnish hip hop']",57,141403,"spotify:artist:5sDIQrB2V7pRAdNM8dEc7g","6gC4zm1oONWkl0zvo4Cwg6","Meit ei oo",45,1,5,"FI","2024-01-01",57,"False",174283,"Meit ei oo","2023-03-30",0.81,0.565,11,-6.318,1,0.0946,0.117,0.0000481,0.112,0.37,80.015,4,TRUE,277
"1060","Tom Odell","2txHhyCwHjUEpJjWrEyqyX","male",29,"GB","['chill pop']",75,3612939,"spotify:artist:2txHhyCwHjUEpJjWrEyqyX","3JvKfv6T31zO0ini8iNItO","Another Love",45,3,5,"DE","2024-01-01",89,"True",244360,"Long Way Down (Deluxe)","2013-06-24",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4,FALSE,3843
"1061","sanah","0TMvoNR0AIJV138mHY6jdE","female",0,"","['polish pop', 'polish viral pop']",65,2339450,"spotify:artist:0TMvoNR0AIJV138mHY6jdE","47SjbGWuDZnVvSFyZEJCxG","Pocałunki (M. Pawlikowska- Jasnorzewska)",45,0,5,"PL","2024-01-01",67,"False",190105,"Pocałunki (M. Pawlikowska- Jasnorzewska)","2023-07-13",0.532,0.825,0,-6.463,1,0.105,0.18,0,0.0909,0.501,190.09,4,TRUE,172
"1062","Isadora Pompeo","0f59qYByNYzspwAr7huTSB","female",0,"","['brazilian gospel']",68,2837218,"spotify:artist:0f59qYByNYzspwAr7huTSB","7dKqPh21HpsysZvRWyNeM1","Bênçãos Que Não Têm Fim (Counting My Blessings)",45,-9,-13,"BR","2024-01-01",81,"False",209520,"Bênçãos Que Não Têm Fim (Counting My Blessings)","2023-11-09",0.422,0.609,1,-6.518,1,0.0375,0.521,0.0000101,0.112,0.31,113.067,4,TRUE,53
"1063","Follow The Flow","1UIPahyz7pEKaU6RQvU3FC","mixed",0,"HU","['hungarian pop']",47,263328,"spotify:artist:1UIPahyz7pEKaU6RQvU3FC","2FLH8pUVYNRJIEZcwLyzYy","Szélcsend",45,3,5,"HU","2024-01-01",50,"False",158955,"Egyedül a sötétben","2023-05-12",0.748,0.719,11,-5.432,0,0.129,0.173,0,0.107,0.725,133.875,4,FALSE,234
"1064","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","5ydjxBSUIDn26MFzU3asP4","Rainy Days",45,5,5,"TH","2024-01-01",80,"False",179560,"Layover","2023-08-11",0.633,0.454,9,-8.016,0,0.0875,0.739,0,0.148,0.282,74.828,4,FALSE,143
"1065","Galena","4GAMegno5DQ6gPus0t890O","",0,"","[]",26,270,"spotify:artist:4GAMegno5DQ6gPus0t890O","5oH8yCgjc0GoB9HTHB3wA0","Горчиво",45,-1,5,"BG","2024-01-01",46,"False",202271,"Горчиво","2023-06-04",0.705,0.878,5,-3.558,0,0.134,0.0835,0,0.0514,0.932,150.066,4,TRUE,211
"1066","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3Ua0m0YmEjrMi9XErKcNiR","Like Crazy",45,5,0,"BO","2024-01-01",91,"False",212241,"FACE","2023-03-24",0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4,FALSE,283
